time[s],Angle - sensor1.phi [rad],Angle - sensor2.phi [rad]
6.732,1.58240774674518,1.59044582479452
6.733,1.5824056007684,1.59044231354516
6.734,1.58240345587575,1.59043880400811
6.735,1.58240131206669,1.59043529618254
6.736,1.58239916934065,1.59043179006761
6.737,1.58239702769707,1.59042828566249
6.738,1.5823948871354,1.59042478296634
6.739,1.58239274765506,1.59042128197833
6.74,1.58239060925551,1.59041778269763
6.741,1.58238847193618,1.59041428512341
6.742,1.58238633569652,1.59041078925483
6.743,1.58238420053597,1.59040729509107
6.744,1.58238206645397,1.59040380263128
6.745,1.58237993344996,1.59040031187465
6.746,1.58237780152339,1.59039682282034
6.747,1.5823756706737,1.59039333546752
6.748,1.58237354090033,1.59038984981535
6.749,1.58237141220273,1.59038636586303
6.75,1.58236928458035,1.5903828836097
6.751,1.58236715803262,1.59037940305455
6.752,1.58236503255898,1.59037592419675
6.753,1.5823629081589,1.59037244703547
6.754,1.58236078483181,1.59036897156988
6.755,1.58235866257715,1.59036549779915
6.756,1.58235654139437,1.59036202572247
6.757,1.58235442128293,1.590358555339
6.758,1.58235230224225,1.59035508664792
6.759,1.58235018427181,1.5903516196484
6.76,1.58234806737103,1.59034815433963
6.761,1.58234595153936,1.59034469072076
6.762,1.58234383677626,1.59034122879099
6.763,1.58234172308117,1.59033776854949
6.764,1.58233961045355,1.59033430999543
6.765,1.58233749889283,1.59033085312799
6.766,1.58233538839847,1.59032739794636
6.767,1.58233327896992,1.59032394444969
6.768,1.58233117060662,1.59032049263719
6.769,1.58232906330803,1.59031704250802
6.77,1.58232695707359,1.59031359406137
6.771,1.58232485190277,1.59031014729641
6.772,1.58232274779499,1.59030670221233
6.773,1.58232064474973,1.5903032588083
6.774,1.58231854276643,1.59029981708351
6.775,1.58231644184453,1.59029637703714
6.776,1.5823143419835,1.59029293866836
6.777,1.58231224318278,1.59028950197637
6.778,1.58231014544183,1.59028606696034
6.779,1.5823080487601,1.59028263361946
6.78,1.58230595313705,1.59027920195291
6.781,1.58230385857211,1.59027577195987
6.782,1.58230176506476,1.59027234363954
6.783,1.58229967261444,1.59026891699108
6.784,1.58229758122061,1.59026549201369
6.785,1.58229549088271,1.59026206870656
6.786,1.58229340160022,1.59025864706887
6.787,1.58229131337257,1.5902552270998
6.788,1.58228922619923,1.59025180879854
6.789,1.58228714007966,1.59024839216428
6.79,1.5822850550133,1.59024497719621
6.791,1.58228297099961,1.59024156389351
6.792,1.58228088803806,1.59023815225538
6.793,1.58227880612809,1.59023474228099
6.794,1.58227672526916,1.59023133396955
6.795,1.58227464546074,1.59022792732023
6.796,1.58227256670228,1.59022452233223
6.797,1.58227048899323,1.59022111900474
6.798,1.58226841233306,1.59021771733695
6.799,1.58226633672122,1.59021431732805
6.8,1.58226426215717,1.59021091897723
6.801,1.58226218864037,1.59020752228368
6.802,1.58226011617029,1.5902041272466
6.803,1.58225804474637,1.59020073386518
6.804,1.58225597436809,1.5901973421386
6.805,1.58225390503489,1.59019395206607
6.806,1.58225183674624,1.59019056364678
6.807,1.58224976950161,1.59018717687992
6.808,1.58224770330044,1.59018379176468
6.809,1.58224563814221,1.59018040830027
6.81,1.58224357402638,1.59017702648587
6.811,1.5822415109524,1.59017364632068
6.812,1.58223944891974,1.5901702678039
6.813,1.58223738792787,1.59016689093472
6.814,1.58223532797623,1.59016351571235
6.815,1.58223326906431,1.59016014213597
6.816,1.58223121119155,1.59015677020478
6.817,1.58222915435743,1.590153399918
6.818,1.58222709856141,1.5901500312748
6.819,1.58222504380295,1.59014666427439
6.82,1.58222299008152,1.59014329891597
6.821,1.58222093739657,1.59013993519874
6.822,1.58221888574759,1.5901365731219
6.823,1.58221683513402,1.59013321268465
6.824,1.58221478555535,1.59012985388619
6.825,1.58221273701102,1.59012649672573
6.826,1.58221068950052,1.59012314120245
6.827,1.5822086430233,1.59011978731556
6.828,1.58220659757883,1.59011643506428
6.829,1.58220455316659,1.5901130844478
6.83,1.58220250978603,1.59010973546531
6.831,1.58220046743662,1.59010638811603
6.832,1.58219842611784,1.59010304239916
6.833,1.58219638582915,1.59009969831391
6.834,1.58219434657001,1.59009635585947
6.835,1.58219230833991,1.59009301503506
6.836,1.5821902711383,1.59008967583988
6.837,1.58218823496465,1.59008633827313
6.838,1.58218619981845,1.59008300233402
6.839,1.58218416569914,1.59007966802175
6.84,1.58218213260621,1.59007633533555
6.841,1.58218010053913,1.5900730042746
6.842,1.58217806949736,1.59006967483812
6.843,1.58217603948039,1.59006634702532
6.844,1.58217401048767,1.59006302083541
6.845,1.58217198251867,1.59005969626759
6.846,1.58216995557289,1.59005637332107
6.847,1.58216792964977,1.59005305199506
6.848,1.5821659047488,1.59004973228878
6.849,1.58216388086945,1.59004641420144
6.85,1.58216185801119,1.59004309773223
6.851,1.5821598361735,1.59003978288038
6.852,1.58215781535585,1.5900364696451
6.853,1.58215579555771,1.5900331580256
6.854,1.58215377677855,1.59002984802109
6.855,1.58215175901785,1.59002653963078
6.856,1.58214974227509,1.59002323285389
6.857,1.58214772654974,1.59001992768963
6.858,1.58214571184128,1.59001662413722
6.859,1.58214369814917,1.59001332219586
6.86,1.58214168547291,1.59001002186477
6.861,1.58213967381195,1.59000672314318
6.862,1.58213766316579,1.59000342603029
6.863,1.58213565353388,1.59000013052531
6.864,1.58213364491573,1.58999683662747
6.865,1.58213163731078,1.58999354433599
6.866,1.58212963071854,1.58999025365007
6.867,1.58212762513847,1.58998696456893
6.868,1.58212562057005,1.5899836770918
6.869,1.58212361701277,1.5899803912179
6.87,1.58212161446609,1.58997710694643
6.871,1.5821196129295,1.58997382427662
6.872,1.58211761240247,1.58997054320769
6.873,1.5821156128845,1.58996726373886
6.874,1.58211361437504,1.58996398586934
6.875,1.5821116168736,1.58996070959836
6.876,1.58210962037964,1.58995743492514
6.877,1.58210762489264,1.58995416184891
6.878,1.58210563041209,1.58995089036886
6.879,1.58210363693747,1.58994762048425
6.88,1.58210164446826,1.58994435219428
6.881,1.58209965300394,1.58994108549818
6.882,1.58209766254399,1.58993782039516
6.883,1.58209567308789,1.58993455688446
6.884,1.58209368463513,1.5899312949653
6.885,1.58209169718519,1.5899280346369
6.886,1.58208971073756,1.58992477589849
6.887,1.58208772529171,1.58992151874928
6.888,1.58208574084712,1.58991826318852
6.889,1.58208375740329,1.58991500921542
6.89,1.5820817749597,1.5899117568292
6.891,1.58207979351583,1.5899085060291
6.892,1.58207781307116,1.58990525681434
6.893,1.58207583362518,1.58990200918416
6.894,1.58207385517738,1.58989876313776
6.895,1.58207187772724,1.58989551867438
6.896,1.58206990127425,1.58989227579327
6.897,1.58206792581788,1.58988903449363
6.898,1.58206595135764,1.5898857947747
6.899,1.582063977893,1.5898825566357
6.9,1.58206200542345,1.58987932007589
6.901,1.58206003394849,1.58987608509447
6.902,1.58205806346758,1.58987285169067
6.903,1.58205609398023,1.58986961986373
6.904,1.58205412548593,1.58986638961289
6.905,1.58205215798415,1.58986316093738
6.906,1.58205019147439,1.58985993383641
6.907,1.58204822595613,1.58985670830923
6.908,1.58204626142887,1.58985348435508
6.909,1.5820442978921,1.58985026197318
6.91,1.5820423353453,1.58984704116276
6.911,1.58204037378796,1.58984382192307
6.912,1.58203841321958,1.58984060425333
6.913,1.58203645363964,1.58983738815278
6.914,1.58203449504763,1.58983417362066
6.915,1.58203253744305,1.58983096065619
6.916,1.58203058082539,1.58982774925863
6.917,1.58202862519413,1.58982453942719
6.918,1.58202667054878,1.58982133116112
6.919,1.58202471688881,1.58981812445965
6.92,1.58202276421373,1.58981491932204
6.921,1.58202081252302,1.5898117157475
6.922,1.58201886181618,1.58980851373527
6.923,1.58201691209271,1.58980531328461
6.924,1.58201496335209,1.58980211439474
6.925,1.58201301559381,1.58979891706491
6.926,1.58201106881738,1.58979572129434
6.927,1.58200912302228,1.58979252708229
6.928,1.58200717820802,1.589789334428
6.929,1.58200523437408,1.5897861433307
6.93,1.58200329151996,1.58978295378963
6.931,1.58200134964515,1.58977976580404
6.932,1.58199940874915,1.58977657937318
6.933,1.58199746883146,1.58977339449627
6.934,1.58199552989157,1.58977021117256
6.935,1.58199359192898,1.5897670294013
6.936,1.58199165494319,1.58976384918173
6.937,1.58198971893368,1.58976067051309
6.938,1.58198778389996,1.58975749339462
6.939,1.58198584984153,1.58975431782558
6.94,1.58198391675788,1.5897511438052
6.941,1.58198198464851,1.58974797133274
6.942,1.58198005351292,1.58974480040742
6.943,1.58197812335061,1.5897416310285
6.944,1.58197619416107,1.58973846319525
6.945,1.5819742659438,1.58973529690688
6.946,1.58197233869831,1.58973213216264
6.947,1.5819704124241,1.5897289689618
6.948,1.58196848712065,1.5897258073036
6.949,1.58196656278748,1.58972264718727
6.95,1.58196463942408,1.58971948861208
6.951,1.58196271702995,1.58971633157726
6.952,1.5819607956046,1.58971317608209
6.953,1.58195887514752,1.58971002212578
6.954,1.58195695565822,1.5897068697076
6.955,1.58195503713619,1.58970371882681
6.956,1.58195311958095,1.58970056948265
6.957,1.58195120299198,1.58969742167436
6.958,1.5819492873688,1.58969427540119
6.959,1.5819473727109,1.58969113066242
6.96,1.5819454590178,1.58968798745729
6.961,1.58194354628898,1.58968484578504
6.962,1.58194163452396,1.58968170564492
6.963,1.58193972372224,1.5896785670362
6.964,1.58193781388332,1.58967542995814
6.965,1.58193590500671,1.58967229440996
6.966,1.58193399709191,1.58966916039094
6.967,1.58193209013843,1.58966602790033
6.968,1.58193018414576,1.58966289693739
6.969,1.58192827911343,1.58965976750136
6.97,1.58192637504092,1.5896566395915
6.971,1.58192447192775,1.58965351320708
6.972,1.58192256977343,1.58965038834736
6.973,1.58192066857745,1.58964726501156
6.974,1.58191876833933,1.58964414319896
6.975,1.58191686905858,1.58964102290883
6.976,1.58191497073469,1.58963790414042
6.977,1.58191307336718,1.58963478689298
6.978,1.58191117695555,1.58963167116576
6.979,1.58190928149932,1.58962855695804
6.98,1.58190738699799,1.58962544426907
6.981,1.58190549345106,1.58962233309811
6.982,1.58190360085805,1.58961922344441
6.983,1.58190170921847,1.58961611530725
6.984,1.58189981853183,1.58961300868589
6.985,1.58189792879763,1.58960990357957
6.986,1.58189604001538,1.58960679998756
6.987,1.5818941521846,1.58960369790913
6.988,1.58189226530479,1.58960059734355
6.989,1.58189037937547,1.58959749829005
6.99,1.58188849439614,1.58959440074791
6.991,1.58188661036631,1.58959130471641
6.992,1.58188472728551,1.5895882101948
6.993,1.58188284515323,1.58958511718234
6.994,1.581880963969,1.58958202567828
6.995,1.58187908373232,1.58957893568192
6.996,1.5818772044427,1.58957584719251
6.997,1.58187532609966,1.5895727602093
6.998,1.58187344870271,1.58956967473157
6.999,1.58187157225136,1.58956659075859
7,1.58186969674513,1.58956350828962
7.001,1.58186782218353,1.58956042732392
7.002,1.58186594856607,1.58955734786076
7.003,1.58186407589227,1.58955426989942
7.004,1.58186220416164,1.58955119343917
7.005,1.58186033337369,1.58954811847925
7.006,1.58185846352795,1.58954504501895
7.007,1.58185659462393,1.58954197305754
7.008,1.58185472666113,1.58953890259429
7.009,1.58185285963909,1.58953583362845
7.01,1.5818509935573,1.5895327661593
7.011,1.5818491284153,1.58952970018613
7.012,1.58184726421259,1.5895266357082
7.013,1.58184540094869,1.58952357272476
7.014,1.58184353862312,1.58952051123509
7.015,1.5818416772354,1.58951745123849
7.016,1.58183981678504,1.58951439273422
7.017,1.58183795727156,1.58951133572152
7.018,1.58183609869448,1.58950828019968
7.019,1.58183424105332,1.589505226168
7.02,1.58183238434759,1.58950217362574
7.021,1.58183052857682,1.58949912257214
7.022,1.58182867374051,1.58949607300651
7.023,1.5818268198382,1.58949302492813
7.024,1.58182496686941,1.58948997833626
7.025,1.58182311483364,1.58948693323015
7.026,1.58182126373042,1.58948388960911
7.027,1.58181941355928,1.58948084747243
7.028,1.58181756431973,1.58947780681936
7.029,1.58181571601128,1.58947476764916
7.03,1.58181386863347,1.58947172996113
7.031,1.58181202218582,1.58946869375457
7.032,1.58181017666784,1.58946565902873
7.033,1.58180833207906,1.58946262578286
7.034,1.581806488419,1.58945959401628
7.035,1.58180464568718,1.58945656372828
7.036,1.58180280388312,1.58945353491812
7.037,1.58180096300635,1.58945050758505
7.038,1.58179912305639,1.58944748172837
7.039,1.58179728403277,1.5894444573474
7.04,1.581795445935,1.58944143444139
7.041,1.58179360876261,1.58943841300959
7.042,1.58179177251512,1.58943539305131
7.043,1.58178993719206,1.58943237456585
7.044,1.58178810279296,1.58942935755248
7.045,1.58178626931733,1.58942634201045
7.046,1.5817844367647,1.58942332793907
7.047,1.5817826051346,1.58942031533765
7.048,1.58178077442656,1.58941730420544
7.049,1.58177894464009,1.5894142945417
7.05,1.58177711577473,1.58941128634575
7.051,1.58177528783,1.58940827961689
7.052,1.58177346080543,1.58940527435438
7.053,1.58177163470054,1.58940227055747
7.054,1.58176980951486,1.5893992682255
7.055,1.58176798524792,1.58939626735777
7.056,1.58176616189925,1.58939326795351
7.057,1.58176433946837,1.58939027001202
7.058,1.58176251795481,1.5893872735326
7.059,1.5817606973581,1.58938427851456
7.06,1.58175887767777,1.58938128495715
7.061,1.58175705891335,1.58937829285965
7.062,1.58175524106436,1.58937530222138
7.063,1.58175342413034,1.58937231304164
7.064,1.58175160811081,1.58936932531969
7.065,1.58174979300531,1.58936633905479
7.066,1.58174797881336,1.58936335424628
7.067,1.5817461655345,1.58936037089347
7.068,1.58174435316825,1.58935738899559
7.069,1.58174254171415,1.58935440855194
7.07,1.58174073117172,1.58935142956183
7.071,1.58173892154051,1.58934845202459
7.072,1.58173711282003,1.58934547593944
7.073,1.58173530500982,1.58934250130569
7.074,1.58173349810942,1.58933952812265
7.075,1.58173169211836,1.58933655638963
7.076,1.58172988703616,1.5893335861059
7.077,1.58172808286236,1.58933061727071
7.078,1.58172627959649,1.58932764988342
7.079,1.58172447723809,1.58932468394333
7.08,1.5817226757867,1.5893217194497
7.081,1.58172087524183,1.58931875640179
7.082,1.58171907560303,1.58931579479895
7.083,1.58171727686984,1.5893128346405
7.084,1.58171547904178,1.58930987592568
7.085,1.58171368211839,1.58930691865377
7.086,1.58171188609921,1.58930396282412
7.087,1.58171009098377,1.58930100843603
7.088,1.58170829677161,1.58929805548876
7.089,1.58170650346226,1.58929510398159
7.09,1.58170471105526,1.58929215391388
7.091,1.58170291955014,1.58928920528492
7.092,1.58170112894645,1.58928625809396
7.093,1.5816993392437,1.5892833123403
7.094,1.58169755044146,1.58928036802329
7.095,1.58169576253925,1.58927742514223
7.096,1.5816939755366,1.58927448369637
7.097,1.58169218943306,1.58927154368501
7.098,1.58169040422817,1.5892686051075
7.099,1.58168861992146,1.58926566796314
7.1,1.58168683651247,1.58926273225118
7.101,1.58168505400073,1.58925979797093
7.102,1.5816832723858,1.58925686512173
7.103,1.58168149166721,1.58925393370289
7.104,1.58167971184449,1.58925100371366
7.105,1.58167793291719,1.58924807515334
7.106,1.58167615488484,1.5892451480213
7.107,1.58167437774699,1.58924222231683
7.108,1.58167260150318,1.58923929803917
7.109,1.58167082615294,1.58923637518764
7.11,1.58166905169582,1.58923345376161
7.111,1.58166727813137,1.58923053376037
7.112,1.58166550545911,1.58922761518316
7.113,1.58166373367859,1.5892246980293
7.114,1.58166196278935,1.58922178229815
7.115,1.58166019279095,1.58921886798903
7.116,1.58165842368291,1.58921595510116
7.117,1.58165665546477,1.58921304363386
7.118,1.5816548881361,1.5892101335865
7.119,1.58165312169642,1.5892072249584
7.12,1.58165135614528,1.58920431774878
7.121,1.58164959148221,1.58920141195696
7.122,1.58164782770678,1.58919850758233
7.123,1.58164606481852,1.58919560462418
7.124,1.58164430281697,1.58919270308174
7.125,1.58164254170168,1.58918980295435
7.126,1.5816407814722,1.58918690424138
7.127,1.58163902212806,1.58918400694213
7.128,1.58163726366882,1.58918111105583
7.129,1.58163550609401,1.58917821658182
7.13,1.58163374940319,1.58917532351948
7.131,1.58163199359591,1.58917243186811
7.132,1.58163023867169,1.58916954162693
7.133,1.5816284846301,1.58916665279528
7.134,1.58162673147068,1.58916376537257
7.135,1.58162497919298,1.58916087935806
7.136,1.58162322779654,1.589157994751
7.137,1.58162147728091,1.58915511155073
7.138,1.58161972764564,1.58915222975664
7.139,1.58161797889028,1.58914934936802
7.14,1.58161623101437,1.58914647038409
7.141,1.58161448401745,1.58914359280422
7.142,1.5816127378991,1.58914071662779
7.143,1.58161099265885,1.58913784185409
7.144,1.58160924829624,1.58913496848235
7.145,1.58160750481082,1.58913209651191
7.146,1.58160576220216,1.5891292259422
7.147,1.5816040204698,1.58912635677248
7.148,1.58160227961328,1.58912348900198
7.149,1.58160053963215,1.58912062263006
7.15,1.58159880052598,1.58911775765614
7.151,1.5815970622943,1.58911489407947
7.152,1.58159532493668,1.5891120318993
7.153,1.58159358845264,1.58910917111499
7.154,1.58159185284177,1.58910631172594
7.155,1.5815901181036,1.58910345373144
7.156,1.58158838423768,1.5891005971307
7.157,1.58158665124357,1.5890977419231
7.158,1.58158491912082,1.58909488810806
7.159,1.58158318786899,1.58909203568484
7.16,1.58158145748761,1.58908918465266
7.161,1.58157972797625,1.58908633501091
7.162,1.58157799933447,1.58908348675901
7.163,1.58157627156181,1.58908063989621
7.164,1.58157454465783,1.58907779442174
7.165,1.58157281862207,1.58907495033499
7.166,1.58157109345411,1.58907210763538
7.167,1.5815693691535,1.58906926632217
7.168,1.58156764571977,1.58906642639458
